Comercio;ID Comercio;Fecha de Ingreso;Región;Estado;Ciudad;Producto;Precio por Unidad;Unidades Vendidas;Precio Final;Ganancias;Margen Operativo;Metodo de venta;;;
West Gear;1185732;21/12/2020;Midwest;Iowa;Des Moines;Women's Athletic Footwear;$34,00 ;52;$ 1.768;$1.043 ;41%;Online;;;
West Gear;1185732;9/11/2021;Midwest;Iowa;Des Moines;Men's Apparel;$55,00 ;49;$ 2.695;$1.078 ;60%;Online;;;
West Gear;1185732;12/4/2020;Midwest;Iowa;Des Moines;Women's Apparel;$59,00 ;72;$ 4.248;$2.039 ;52%;Online;;;
West Gear;1185732;23/2/2021;Midwest;Iowa;Des Moines;Men's Street Footwear;$54,00 ;147;$ 7.938;$4.604 ;42%;Online;;;
West Gear;1185732;2/7/2021;Midwest;Iowa;Des Moines;Men's Athletic Footwear;$47,00 ;91;$ 4.277;$2.267 ;47%;Online;;;
West Gear;1185732;21/1/2021;Midwest;Iowa;Des Moines;Women's Street Footwear;$47,00 ;83;$ 3.901;$2.263 ;42%;Online;;;
West Gear;1185732;17/6/2021;Midwest;Iowa;Des Moines;Women's Athletic Footwear;$49,00 ;61;$ 2.989;$1.704 ;43%;Online;;;
West Gear;1185732;20/9/2021;Midwest;Iowa;Des Moines;Men's Apparel;$59,00 ;59;$ 3.481;$1.358 ;61%;Online;;;
West Gear;1185732;1/9/2021;Midwest;Iowa;Des Moines;Women's Apparel;$59,00 ;88;$ 5.192;$2.336 ;55%;Online;;;
West Gear;1185732;2/4/2021;Midwest;Iowa;Des Moines;Men's Street Footwear;$28,00 ;126;$ 3.528;$1.940 ;45%;Online;;;
West Gear;1185732;8/3/2021;Midwest;Iowa;Des Moines;Men's Athletic Footwear;$29,00 ;70;$ 2.030;$1.096 ;46%;Online;;;
West Gear;1185732;26/5/2021;Midwest;Iowa;Des Moines;Women's Street Footwear;$18,00 ;65;$ 1.170;$690 ;41%;Online;;;
West Gear;1185732;8/7/2020;Midwest;Iowa;Des Moines;Women's Athletic Footwear;$23,00 ;29;$ 667;$367 ;45%;Online;;;
West Gear;1185732;21/11/2020;Midwest;Iowa;Des Moines;Men's Apparel;$38,00 ;45;$ 1.710;$650 ;62%;Online;;;
West Gear;1185732;4/1/2021;Midwest;Iowa;Des Moines;Women's Apparel;$28,00 ;73;$ 2.044;$920 ;55%;Online;;;
West Gear;1185732;22/2/2021;Midwest;Iowa;Des Moines;Men's Street Footwear;$29,00 ;140;$ 4.060;$2.395 ;41%;Online;;;
West Gear;1185732;9/7/2021;Midwest;Iowa;Des Moines;Men's Athletic Footwear;$29,00 ;39;$ 1.131;$577 ;49%;Online;;;
West Gear;1185732;17/8/2021;Midwest;Iowa;Des Moines;Women's Street Footwear;$20,00 ;60;$ 1.200;$684 ;43%;Online;;;
West Gear;1185732;23/12/2020;Midwest;Wisconsin;Milwaukee;Women's Athletic Footwear;$23,00 ;20;$ 460;$262 ;43%;Online;;;
West Gear;1185732;22/8/2020;Midwest;Wisconsin;Milwaukee;Men's Apparel;$38,00 ;38;$ 1.444;$563 ;61%;Online;;;
West Gear;1185732;5/7/2021;Midwest;Wisconsin;Milwaukee;Women's Apparel;$14,00 ;65;$ 910;$446 ;51%;Online;;;
West Gear;1185732;19/1/2020;Midwest;Wisconsin;Milwaukee;Men's Street Footwear;$19,00 ;141;$ 2.679;$1.581 ;41%;Online;;;
West Gear;1185732;16/2/2021;Midwest;Wisconsin;Milwaukee;Men's Athletic Footwear;$19,00 ;44;$ 836;$418 ;50%;Online;;;
West Gear;1185732;21/12/2020;Midwest;Wisconsin;Milwaukee;Women's Street Footwear;$9,00 ;59;$ 531;$297 ;44%;Online;;;
West Gear;1185732;6/4/2020;Midwest;Wisconsin;Milwaukee;Women's Athletic Footwear;$14,00 ;20;$ 280;$165 ;41%;Online;;;
West Gear;1185732;22/9/2021;Midwest;Wisconsin;Milwaukee;Men's Apparel;$29,00 ;34;$ 986;$385 ;61%;Online;;;
West Gear;1185732;23/2/2021;Midwest;Wisconsin;Milwaukee;Women's Apparel;$18,00 ;63;$ 1.134;$522 ;54%;Online;;;
West Gear;1185732;28/5/2020;Midwest;Wisconsin;Milwaukee;Men's Street Footwear;$18,00 ;122;$ 2.196;$1.296 ;41%;Online;;;
West Gear;1185732;2/7/2021;Midwest;Wisconsin;Milwaukee;Men's Athletic Footwear;$20,00 ;39;$ 780;$421 ;46%;Online;;;
West Gear;1185732;12/3/2021;Midwest;Wisconsin;Milwaukee;Women's Street Footwear;$9,00 ;41;$ 369;$210 ;43%;Online;;;
West Gear;1185732;11/2/2021;Midwest;Wisconsin;Milwaukee;Women's Athletic Footwear;$15,00 ;22;$ 330;$195 ;41%;Online;;;
West Gear;1185732;23/5/2020;Midwest;Wisconsin;Milwaukee;Men's Apparel;$55,00 ;26;$ 1.430;$543 ;62%;Online;;;
West Gear;1185732;30/5/2020;Midwest;Wisconsin;Milwaukee;Women's Apparel;$49,00 ;61;$ 2.989;$1.345 ;55%;Online;;;
West Gear;1185732;1/10/2021;Midwest;Wisconsin;Milwaukee;Men's Street Footwear;$58,00 ;134;$ 7.772;$4.585 ;41%;Online;;;
West Gear;1185732;9/9/2020;Midwest;Wisconsin;Milwaukee;Men's Athletic Footwear;$39,00 ;50;$ 1.950;$995 ;49%;Online;;;
West Gear;1185732;9/7/2020;Midwest;Wisconsin;Milwaukee;Women's Street Footwear;$33,00 ;49;$ 1.617;$889 ;45%;Online;;;
West Gear;1185732;25/6/2021;Midwest;Wisconsin;Milwaukee;Women's Athletic Footwear;$32,00 ;38;$ 1.216;$681 ;44%;Online;;;
West Gear;1185732;22/11/2020;Midwest;Wisconsin;Milwaukee;Men's Apparel;$44,00 ;53;$ 2.332;$909 ;61%;Online;;;
West Gear;1185732;21/10/2020;Midwest;Wisconsin;Milwaukee;Women's Apparel;$47,00 ;90;$ 4.230;$2.073 ;51%;Online;;;
West Gear;1185732;30/12/2021;Midwest;Wisconsin;Milwaukee;Men's Street Footwear;$32,00 ;160;$ 5.120;$2.867 ;44%;Online;;;
West Gear;1185732;27/3/2020;Midwest;Wisconsin;Milwaukee;Men's Athletic Footwear;$27,00 ;90;$ 2.430;$1.239 ;49%;Online;;;
West Gear;1185732;3/10/2020;Midwest;Wisconsin;Milwaukee;Women's Street Footwear;$24,00 ;52;$ 1.248;$699 ;44%;Online;;;
West Gear;1185732;2/11/2020;Midwest;Wisconsin;Milwaukee;Women's Athletic Footwear;$24,00 ;47;$ 1.128;$666 ;41%;Online;;;
West Gear;1185732;9/3/2021;Midwest;Wisconsin;Milwaukee;Men's Apparel;$34,00 ;46;$ 1.564;$626 ;60%;Online;;;
West Gear;1185732;24/12/2021;Midwest;Wisconsin;Milwaukee;Women's Apparel;$51,00 ;98;$ 4.998;$2.249 ;55%;Online;;;
West Gear;1185732;29/11/2020;Midwest;Wisconsin;Milwaukee;Men's Street Footwear;$45,00 ;149;$ 6.705;$3.889 ;42%;Online;;;
West Gear;1185732;26/3/2021;Midwest;Wisconsin;Milwaukee;Men's Athletic Footwear;$42,00 ;87;$ 3.654;$1.864 ;49%;Online;;;
West Gear;1185732;17/8/2021;Midwest;Wisconsin;Milwaukee;Women's Street Footwear;$38,00 ;61;$ 2.318;$1.321 ;43%;Online;;;
West Gear;1185732;30/10/2020;Midwest;Wisconsin;Milwaukee;Women's Athletic Footwear;$38,00 ;51;$ 1.938;$1.124 ;42%;Online;;;
West Gear;1185732;5/8/2021;Midwest;Wisconsin;Milwaukee;Men's Apparel;$48,00 ;50;$ 2.400;$912 ;62%;Online;;;
West Gear;1185732;24/10/2020;Midwest;Wisconsin;Milwaukee;Women's Apparel;$52,00 ;94;$ 4.888;$2.248 ;54%;Online;;;
West Gear;1185732;23/7/2020;Midwest;Wisconsin;Milwaukee;Men's Street Footwear;$46,00 ;158;$ 7.268;$4.215 ;42%;Online;;;
West Gear;1185732;14/9/2020;Midwest;Wisconsin;Milwaukee;Men's Athletic Footwear;$43,00 ;84;$ 3.612;$1.914 ;47%;Online;;;
West Gear;1185732;20/6/2020;Midwest;Wisconsin;Milwaukee;Women's Street Footwear;$39,00 ;56;$ 2.184;$1.310 ;40%;Online;;;
West Gear;1185732;26/12/2020;Midwest;Wisconsin;Milwaukee;Women's Athletic Footwear;$39,00 ;50;$ 1.950;$1.073 ;45%;Online;;;
West Gear;1185732;1/7/2021;Midwest;Wisconsin;Milwaukee;Men's Apparel;$48,00 ;46;$ 2.208;$773 ;65%;Online;;;
West Gear;1185732;22/11/2021;Midwest;Wisconsin;Milwaukee;Women's Apparel;$52,00 ;102;$ 5.304;$2.599 ;51%;Online;;;
West Gear;1185732;6/11/2020;Midwest;Wisconsin;Milwaukee;Men's Street Footwear;$33,00 ;143;$ 4.719;$2.784 ;41%;Online;;;
West Gear;1185732;20/1/2020;Midwest;Wisconsin;Milwaukee;Men's Athletic Footwear;$29,00 ;65;$ 1.885;$1.037 ;45%;Online;;;
West Gear;1185732;16/2/2021;Midwest;Wisconsin;Milwaukee;Women's Street Footwear;$24,00 ;44;$ 1.056;$581 ;45%;Online;;;
West Gear;1185732;28/8/2021;Midwest;Wisconsin;Milwaukee;Women's Athletic Footwear;$23,00 ;34;$ 782;$430 ;45%;Online;;;
West Gear;1185732;14/8/2021;Midwest;Wisconsin;Milwaukee;Men's Apparel;$33,00 ;33;$ 1.089;$381 ;65%;Online;;;
West Gear;1185732;14/4/2021;Midwest;Wisconsin;Milwaukee;Women's Apparel;$38,00 ;52;$ 1.976;$988 ;50%;Online;;;
West Gear;1185732;7/5/2020;Midwest;Wisconsin;Milwaukee;Men's Street Footwear;$43,00 ;113;$ 4.859;$2.818 ;42%;Online;;;
West Gear;1185732;23/6/2020;Midwest;Wisconsin;Milwaukee;Men's Athletic Footwear;$33,00 ;68;$ 2.244;$1.167 ;48%;Online;;;
West Gear;1185732;9/3/2020;Midwest;Wisconsin;Milwaukee;Women's Street Footwear;$34,00 ;33;$ 1.122;$640 ;43%;Online;;;
West Gear;1185732;1/5/2021;Midwest;Wisconsin;Milwaukee;Women's Athletic Footwear;$32,00 ;33;$ 1.056;$623 ;41%;Online;;;
West Gear;1185732;19/8/2021;Midwest;Wisconsin;Milwaukee;Men's Apparel;$44,00 ;33;$ 1.452;$537 ;63%;Online;;;
West Gear;1185732;16/1/2021;Midwest;Wisconsin;Milwaukee;Women's Apparel;$46,00 ;65;$ 2.990;$1.465 ;51%;Online;;;
West Gear;1185732;18/1/2021;Midwest;Wisconsin;Milwaukee;Men's Street Footwear;$41,00 ;104;$ 4.264;$2.430 ;43%;Online;;;
West Gear;1185732;9/2/2021;Midwest;Wisconsin;Milwaukee;Men's Athletic Footwear;$32,00 ;78;$ 2.496;$1.323 ;47%;Online;;;
West Gear;1185732;15/12/2021;Midwest;Wisconsin;Milwaukee;Women's Street Footwear;$33,00 ;69;$ 2.277;$1.321 ;42%;Online;;;
West Gear;1185732;10/1/2020;Midwest;Wisconsin;Milwaukee;Women's Athletic Footwear;$33,00 ;65;$ 2.145;$1.180 ;45%;Online;;;
West Gear;1185732;27/3/2021;Midwest;Wisconsin;Milwaukee;Men's Apparel;$58,00 ;56;$ 3.248;$1.234 ;62%;Online;;;
West Gear;1185732;9/4/2021;Midwest;Wisconsin;Milwaukee;Women's Apparel;$61,00 ;75;$ 4.575;$2.242 ;51%;Online;;;
West Gear;1185732;11/3/2020;Midwest;Wisconsin;Milwaukee;Men's Street Footwear;$58,00 ;138;$ 8.004;$4.722 ;41%;Online;;;
West Gear;1185732;2/6/2021;Midwest;Wisconsin;Milwaukee;Men's Athletic Footwear;$49,00 ;102;$ 4.998;$2.649 ;47%;Online;;;
West Gear;1185732;21/9/2020;Midwest;Wisconsin;Milwaukee;Women's Street Footwear;$45,00 ;87;$ 3.915;$2.192 ;44%;Online;;;
West Gear;1185732;10/10/2021;Midwest;Wisconsin;Milwaukee;Women's Athletic Footwear;$48,00 ;73;$ 3.504;$1.927 ;45%;Online;;;
West Gear;1185732;3/7/2021;Midwest;Wisconsin;Milwaukee;Men's Apparel;$57,00 ;73;$ 4.161;$1.664 ;60%;Online;;;
West Gear;1185732;28/11/2021;Midwest;Wisconsin;Milwaukee;Women's Apparel;$59,00 ;88;$ 5.192;$2.492 ;52%;Online;;;
West Gear;1185732;28/9/2021;Midwest;Wisconsin;Milwaukee;Men's Street Footwear;$32,00 ;140;$ 4.480;$2.150 ;52%;Online;;;
West Gear;1185732;12/9/2020;Midwest;Wisconsin;Milwaukee;Men's Athletic Footwear;$32,00 ;78;$ 2.496;$1.223 ;51%;Online;;;
West Gear;1185732;21/10/2020;Midwest;Wisconsin;Milwaukee;Women's Street Footwear;$24,00 ;87;$ 2.088;$1.148 ;45%;Online;;;
West Gear;1185732;6/1/2020;Midwest;Wisconsin;Milwaukee;Women's Athletic Footwear;$28,00 ;44;$ 1.232;$641 ;48%;Online;;;
West Gear;1185732;25/5/2020;Midwest;Wisconsin;Milwaukee;Men's Apparel;$41,00 ;58;$ 2.378;$1.332 ;44%;Online;;;
West Gear;1185732;22/7/2020;Midwest;Wisconsin;Milwaukee;Women's Apparel;$32,00 ;84;$ 2.688;$1.344 ;50%;Online;;;
West Gear;1185732;21/9/2020;Midwest;Wisconsin;Milwaukee;Men's Street Footwear;$34,00 ;160;$ 5.440;$2.448 ;55%;Online;;;
West Gear;1185732;9/7/2020;Midwest;Wisconsin;Milwaukee;Men's Athletic Footwear;$34,00 ;52;$ 1.768;$866 ;51%;Online;;;
West Gear;1185732;4/11/2020;Midwest;Wisconsin;Milwaukee;Women's Street Footwear;$24,00 ;73;$ 1.752;$876 ;50%;Online;;;
West Gear;1185732;9/11/2020;Midwest;Indiana;Indianapolis;Women's Athletic Footwear;$29,00 ;36;$ 1.044;$553 ;47%;Online;;;
West Gear;1185732;18/6/2021;Midwest;Indiana;Indianapolis;Men's Apparel;$41,00 ;58;$ 2.378;$1.332 ;44%;Online;;;
West Gear;1185732;6/7/2020;Midwest;Indiana;Indianapolis;Women's Apparel;$19,00 ;75;$ 1.425;$698 ;51%;Online;;;
West Gear;1185732;4/12/2021;Midwest;Indiana;Indianapolis;Men's Street Footwear;$23,00 ;151;$ 3.473;$1.702 ;51%;Online;;;
West Gear;1185732;20/8/2021;Midwest;Indiana;Indianapolis;Men's Athletic Footwear;$23,00 ;61;$ 1.403;$631 ;55%;Online;;;
West Gear;1185732;27/4/2020;Midwest;Indiana;Indianapolis;Women's Street Footwear;$14,00 ;72;$ 1.008;$504 ;50%;Online;;;
West Gear;1185732;2/2/2020;Midwest;Indiana;Indianapolis;Women's Athletic Footwear;$19,00 ;31;$ 589;$324 ;45%;Online;;;
West Gear;1185732;1/1/2021;Midwest;Indiana;Indianapolis;Men's Apparel;$32,00 ;44;$ 1.408;$803 ;43%;Online;;;
West Gear;1185732;3/6/2020;Midwest;Indiana;Indianapolis;Women's Apparel;$24,00 ;74;$ 1.776;$852 ;52%;Online;;;
West Gear;1185732;26/1/2021;Midwest;Indiana;Indianapolis;Men's Street Footwear;$23,00 ;125;$ 2.875;$1.294 ;55%;Online;;;
West Gear;1185732;20/11/2020;Midwest;Indiana;Indianapolis;Men's Athletic Footwear;$23,00 ;54;$ 1.242;$596 ;52%;Online;;;
West Gear;1185732;9/11/2020;Midwest;Indiana;Indianapolis;Women's Street Footwear;$14,00 ;52;$ 728;$364 ;50%;Online;;;
West Gear;1185732;16/11/2020;Midwest;Indiana;Indianapolis;Women's Athletic Footwear;$19,00 ;36;$ 684;$356 ;48%;Online;;;
West Gear;1185732;16/6/2021;Midwest;Indiana;Indianapolis;Men's Apparel;$61,00 ;45;$ 2.745;$1.537 ;44%;Online;;;
West Gear;1185732;27/4/2021;Midwest;Indiana;Indianapolis;Women's Apparel;$47,00 ;72;$ 3.384;$1.523 ;55%;Online;;;
West Gear;1185732;4/5/2020;Midwest;Indiana;Indianapolis;Men's Street Footwear;$54,00 ;164;$ 8.856;$4.428 ;50%;Online;;;
West Gear;1185732;29/6/2021;Midwest;Indiana;Indianapolis;Men's Athletic Footwear;$37,00 ;73;$ 2.701;$1.215 ;55%;Online;;;
West Gear;1185732;25/6/2020;Midwest;Indiana;Indianapolis;Women's Street Footwear;$34,00 ;56;$ 1.904;$1.009 ;47%;Online;;;
West Gear;1185732;5/12/2020;Midwest;Indiana;Indianapolis;Women's Athletic Footwear;$34,00 ;49;$ 1.666;$850 ;49%;Online;;;
West Gear;1185732;13/9/2020;Midwest;Indiana;Indianapolis;Men's Apparel;$44,00 ;58;$ 2.552;$1.404 ;45%;Online;;;
West Gear;1185732;20/12/2021;Midwest;Indiana;Indianapolis;Women's Apparel;$53,00 ;91;$ 4.823;$2.315 ;52%;Online;;;
West Gear;1185732;17/5/2020;Midwest;Indiana;Indianapolis;Men's Street Footwear;$36,00 ;155;$ 5.580;$2.511 ;55%;Online;;;
West Gear;1185732;20/4/2020;Midwest;Indiana;Indianapolis;Men's Athletic Footwear;$32,00 ;94;$ 3.008;$1.414 ;53%;Online;;;
West Gear;1185732;25/6/2021;Midwest;Indiana;Indianapolis;Women's Street Footwear;$27,00 ;50;$ 1.350;$743 ;45%;Online;;;
West Gear;1185732;13/8/2020;Midwest;Indiana;Indianapolis;Women's Athletic Footwear;$29,00 ;46;$ 1.334;$707 ;47%;Online;;;
West Gear;1185732;6/12/2020;Midwest;Indiana;Indianapolis;Men's Apparel;$36,00 ;53;$ 1.908;$1.049 ;45%;Online;;;
West Gear;1185732;7/10/2021;Midwest;Indiana;Indianapolis;Women's Apparel;$56,00 ;91;$ 5.096;$2.497 ;51%;Online;;;
West Gear;1185732;8/3/2021;Midwest;Indiana;Indianapolis;Men's Street Footwear;$51,00 ;149;$ 7.599;$3.572 ;53%;Online;;;
West Gear;1185732;5/8/2021;Midwest;Indiana;Indianapolis;Men's Athletic Footwear;$49,00 ;84;$ 4.116;$2.058 ;50%;Online;;;
West Gear;1185732;12/2/2020;Midwest;Indiana;Indianapolis;Women's Street Footwear;$42,00 ;68;$ 2.856;$1.571 ;45%;Online;;;
West Gear;1185732;9/2/2021;Midwest;Indiana;Indianapolis;Women's Athletic Footwear;$42,00 ;49;$ 2.058;$1.091 ;47%;Online;;;
West Gear;1185732;6/4/2020;Midwest;Indiana;Indianapolis;Men's Apparel;$51,00 ;50;$ 2.550;$1.479 ;42%;Online;;;
West Gear;1185732;7/8/2020;Midwest;Indiana;Indianapolis;Women's Apparel;$54,00 ;101;$ 5.454;$2.672 ;51%;Online;;;
West Gear;1185732;30/7/2020;Midwest;Indiana;Indianapolis;Men's Street Footwear;$47,00 ;152;$ 7.144;$3.215 ;55%;Online;;;
West Gear;1185732;19/12/2021;Midwest;Indiana;Indianapolis;Men's Athletic Footwear;$41,00 ;87;$ 3.567;$1.641 ;54%;Online;;;
West Gear;1185732;23/10/2020;Midwest;Indiana;Indianapolis;Women's Street Footwear;$37,00 ;56;$ 2.072;$1.098 ;47%;Online;;;
West Gear;1185732;13/12/2021;Midwest;Indiana;Indianapolis;Women's Athletic Footwear;$38,00 ;60;$ 2.280;$1.208 ;47%;Online;;;
West Gear;1185732;30/3/2021;Midwest;Indiana;Indianapolis;Men's Apparel;$47,00 ;53;$ 2.491;$1.370 ;45%;Online;;;
West Gear;1185732;6/12/2020;Midwest;Indiana;Indianapolis;Women's Apparel;$54,00 ;91;$ 4.914;$2.310 ;53%;Online;;;
West Gear;1185732;3/1/2021;Midwest;Indiana;Indianapolis;Men's Street Footwear;$33,00 ;133;$ 4.389;$2.019 ;54%;Online;;;
West Gear;1185732;2/3/2021;Midwest;Indiana;Indianapolis;Men's Athletic Footwear;$29,00 ;74;$ 2.146;$1.073 ;50%;Online;;;
West Gear;1185732;20/4/2021;Midwest;Indiana;Indianapolis;Women's Street Footwear;$23,00 ;49;$ 1.127;$597 ;47%;Online;;;
West Gear;1185732;22/2/2021;Midwest;Indiana;Indianapolis;Women's Athletic Footwear;$24,00 ;41;$ 984;$522 ;47%;Online;;;
West Gear;1185732;16/12/2020;Midwest;Indiana;Indianapolis;Men's Apparel;$33,00 ;42;$ 1.386;$832 ;40%;Online;;;
West Gear;1185732;15/9/2021;Midwest;Indiana;Indianapolis;Women's Apparel;$36,00 ;68;$ 2.448;$1.175 ;52%;Online;;;
West Gear;1185732;25/9/2020;Midwest;Indiana;Indianapolis;Men's Street Footwear;$41,00 ;116;$ 4.756;$2.235 ;53%;Online;;;
West Gear;1185732;22/1/2021;Midwest;Indiana;Indianapolis;Men's Athletic Footwear;$32,00 ;65;$ 2.080;$936 ;55%;Online;;;
West Gear;1185732;16/8/2020;Midwest;Indiana;Indianapolis;Women's Street Footwear;$32,00 ;38;$ 1.216;$644 ;47%;Online;;;
West Gear;1185732;24/2/2021;Midwest;Indiana;Indianapolis;Women's Athletic Footwear;$33,00 ;44;$ 1.452;$784 ;46%;Online;;;
West Gear;1185732;6/8/2020;Midwest;Indiana;Indianapolis;Men's Apparel;$41,00 ;38;$ 1.558;$872 ;44%;Online;;;
West Gear;1185732;25/5/2020;Midwest;Indiana;Indianapolis;Women's Apparel;$48,00 ;83;$ 3.984;$1.872 ;53%;Online;;;
West Gear;1185732;11/4/2021;Midwest;Indiana;Indianapolis;Men's Street Footwear;$41,00 ;123;$ 5.043;$2.471 ;51%;Online;;;
West Gear;1185732;25/3/2020;Midwest;Indiana;Indianapolis;Men's Athletic Footwear;$33,00 ;98;$ 3.234;$1.455 ;55%;Online;;;
West Gear;1185732;15/6/2020;Midwest;Indiana;Indianapolis;Women's Street Footwear;$32,00 ;81;$ 2.592;$1.348 ;48%;Online;;;
West Gear;1185732;22/7/2021;Midwest;Indiana;Indianapolis;Women's Athletic Footwear;$34,00 ;83;$ 2.822;$1.411 ;50%;Online;;;
West Gear;1185732;27/5/2020;Midwest;Indiana;Indianapolis;Men's Apparel;$55,00 ;75;$ 4.125;$2.475 ;40%;Online;;;
West Gear;1185732;4/9/2020;Midwest;Indiana;Indianapolis;Women's Apparel;$61,00 ;91;$ 5.551;$2.553 ;54%;Online;;;
West Gear;1185732;9/12/2020;Midwest;Indiana;Indianapolis;Men's Street Footwear;$58,00 ;150;$ 8.700;$4.263 ;51%;Online;;;
West Gear;1185732;7/8/2020;Midwest;Indiana;Indianapolis;Men's Athletic Footwear;$49,00 ;108;$ 5.292;$2.381 ;55%;Online;;;
West Gear;1185732;4/9/2021;Midwest;Indiana;Indianapolis;Women's Street Footwear;$49,00 ;105;$ 5.145;$2.778 ;46%;Online;;;
West Gear;1185732;21/12/2020;Midwest;Indiana;Indianapolis;Women's Athletic Footwear;$45,00 ;87;$ 3.915;$1.958 ;50%;Online;;;
West Gear;1185732;24/10/2021;Midwest;Indiana;Indianapolis;Men's Apparel;$54,00 ;84;$ 4.536;$2.586 ;43%;Online;;;
West Gear;1185732;20/9/2021;Midwest;Indiana;Indianapolis;Women's Apparel;$62,00 ;120;$ 7.440;$3.720 ;50%;Online;;;
West Gear;1185732;8/1/2021;Midwest;Indiana;Indianapolis;Men's Street Footwear;$32,00 ;125;$ 4.000;$1.920 ;52%;Online;;;
West Gear;1185732;1/12/2021;Midwest;Indiana;Indianapolis;Men's Athletic Footwear;$32,00 ;75;$ 2.400;$1.080 ;55%;Online;;;
West Gear;1185732;7/1/2020;Midwest;Indiana;Indianapolis;Women's Street Footwear;$25,00 ;87;$ 2.175;$979 ;55%;Online;;;
West Gear;1185732;3/9/2020;Midwest;Indiana;Indianapolis;Women's Athletic Footwear;$29,00 ;45;$ 1.305;$600 ;54%;Online;;;
West Gear;1185732;20/2/2021;Midwest;Indiana;Indianapolis;Men's Apparel;$41,00 ;54;$ 2.214;$1.085 ;51%;Online;;;
West Gear;1185732;23/8/2020;Midwest;Indiana;Indianapolis;Women's Apparel;$34,00 ;75;$ 2.550;$1.275 ;50%;Online;;;
West Gear;1185732;3/2/2020;Midwest;Indiana;Indianapolis;Men's Street Footwear;$33,00 ;149;$ 4.917;$2.262 ;54%;Online;;;
West Gear;1185732;17/9/2020;Midwest;Indiana;Indianapolis;Men's Athletic Footwear;$38,00 ;50;$ 1.900;$855 ;55%;Online;;;
West Gear;1185732;8/6/2021;Midwest;Indiana;Indianapolis;Women's Street Footwear;$27,00 ;75;$ 2.025;$992 ;51%;Online;;;
West Gear;1185732;25/3/2020;Northeast;West Virginia;Charleston;Women's Athletic Footwear;$34,00 ;49;$ 1.666;$783 ;53%;Online;;;
West Gear;1185732;3/5/2020;Northeast;West Virginia;Charleston;Men's Apparel;$48,00 ;65;$ 3.120;$1.466 ;53%;Online;;;
West Gear;1185732;27/1/2020;Northeast;West Virginia;Charleston;Women's Apparel;$24,00 ;105;$ 2.520;$1.159 ;54%;Online;;;
West Gear;1185732;10/1/2020;Northeast;West Virginia;Charleston;Men's Street Footwear;$28,00 ;165;$ 4.620;$2.264 ;51%;Online;;;
West Gear;1185732;28/5/2020;Northeast;West Virginia;Charleston;Men's Athletic Footwear;$27,00 ;69;$ 1.863;$857 ;54%;Online;;;
West Gear;1185732;4/12/2020;Northeast;West Virginia;Charleston;Women's Street Footwear;$19,00 ;91;$ 1.729;$795 ;54%;Online;;;
West Gear;1185732;15/12/2020;Northeast;West Virginia;Charleston;Women's Athletic Footwear;$23,00 ;49;$ 1.127;$530 ;53%;Online;;;
West Gear;1185732;23/5/2021;Northeast;West Virginia;Charleston;Men's Apparel;$37,00 ;59;$ 2.183;$1.092 ;50%;Online;;;
West Gear;1185732;26/3/2020;Northeast;West Virginia;Charleston;Women's Apparel;$29,00 ;81;$ 2.349;$1.081 ;54%;Online;;;
West Gear;1185732;4/3/2021;Northeast;West Virginia;Charleston;Men's Street Footwear;$27,00 ;143;$ 3.861;$1.892 ;51%;Online;;;
West Gear;1185732;18/12/2020;Northeast;West Virginia;Charleston;Men's Athletic Footwear;$28,00 ;75;$ 2.100;$945 ;55%;Online;;;
West Gear;1185732;7/10/2021;Northeast;West Virginia;Charleston;Women's Street Footwear;$19,00 ;68;$ 1.292;$594 ;54%;Online;;;
West Gear;1185732;9/3/2020;Northeast;West Virginia;Charleston;Women's Athletic Footwear;$25,00 ;47;$ 1.175;$564 ;52%;Online;;;
West Gear;1185732;30/11/2021;Northeast;West Virginia;Charleston;Men's Apparel;$60,00 ;56;$ 3.360;$1.512 ;55%;Online;;;
West Gear;1185732;18/2/2020;Northeast;West Virginia;Charleston;Women's Apparel;$47,00 ;94;$ 4.418;$2.165 ;51%;Online;;;
West Gear;1185732;10/12/2020;Northeast;West Virginia;Charleston;Men's Street Footwear;$58,00 ;179;$ 10.382;$4.983 ;52%;Online;;;
West Gear;1185732;26/6/2021;Northeast;West Virginia;Charleston;Men's Athletic Footwear;$37,00 ;87;$ 3.219;$1.577 ;51%;Online;;;
West Gear;1185732;11/8/2020;Northeast;West Virginia;Charleston;Women's Street Footwear;$32,00 ;77;$ 2.464;$1.109 ;55%;Online;;;
West Gear;1185732;1/2/2020;Northeast;West Virginia;Charleston;Women's Athletic Footwear;$33,00 ;50;$ 1.650;$743 ;55%;Online;;;
West Gear;1185732;12/1/2021;Northeast;West Virginia;Charleston;Men's Apparel;$42,00 ;68;$ 2.856;$1.314 ;54%;Online;;;
West Gear;1185732;3/1/2021;Northeast;West Virginia;Charleston;Women's Apparel;$52,00 ;95;$ 4.940;$2.223 ;55%;Online;;;
West Gear;1185732;15/10/2020;Northeast;West Virginia;Charleston;Men's Street Footwear;$43,00 ;150;$ 6.450;$3.096 ;52%;Online;;;
West Gear;1185732;9/5/2020;Northeast;West Virginia;Charleston;Men's Athletic Footwear;$37,00 ;119;$ 4.403;$2.202 ;50%;Online;;;
West Gear;1185732;15/5/2021;Northeast;West Virginia;Charleston;Women's Street Footwear;$33,00 ;81;$ 2.673;$1.230 ;54%;Online;;;
